#AFFY	Barcode
224055_x_at	0
224056_at	0
224057_s_at	0
224058_s_at	0
224059_s_at	0
224060_s_at	0
224061_at	0
224062_x_at	0
224063_at	0
224064_s_at	0
224065_at	0
224066_s_at	0
224067_at	0
224068_x_at	0
224069_x_at	0
224070_at	0
224071_at	0
224072_s_at	0
224073_at	0
224074_at	0
224075_s_at	0
224076_s_at	0
224077_at	0
224078_at	0
224079_at	0
224080_at	0
224081_at	0
224082_at	0
224083_s_at	0
224084_at	0
224085_at	0
224086_at	1
224087_at	0
224088_at	0
224089_at	0
224090_s_at	0
224091_at	0
224092_at	0
224093_at	0
224094_at	0
224095_at	0
224096_at	0
224097_s_at	1
224098_at	0
224099_at	0
224100_s_at	0
224101_x_at	0
224102_at	0
224103_at	0
224104_at	0
224105_x_at	0
224106_at	0
224107_at	0
224108_at	0
224109_at	0
224110_at	1
224111_x_at	0
224112_at	0
224113_at	0
224114_at	0
224115_at	0
224116_at	0
224117_at	0
224118_at	0
224119_at	0
224120_at	0
224121_x_at	0
224122_at	0
224123_at	0
224124_at	0
224125_at	0
224126_at	0
224127_at	0
224128_at	0
224129_s_at	1
224130_s_at	0
224131_at	0
224132_at	0
224133_at	0
224134_at	0
224135_at	0
224136_at	0
224137_at	0
224138_at	0
224139_at	0
224140_at	0
224141_at	0
224142_s_at	0
224143_at	0
224144_at	0
224145_s_at	0
224146_s_at	0
224147_at	0
224148_at	0
224149_x_at	0
224150_s_at	0
224151_s_at	0
224152_s_at	0
224153_s_at	1
224154_at	0
224156_x_at	0
224157_at	0
224158_s_at	0
224159_x_at	1
224160_s_at	0
224162_s_at	0
224163_s_at	0
224164_at	1
224165_s_at	0
224166_at	0
224167_at	0
224168_at	0
224169_at	0
224170_s_at	0
224171_at	0
224172_at	0
224173_s_at	0
224174_at	0
224175_s_at	0
224176_s_at	0
224177_s_at	0
224178_s_at	0
224179_s_at	0
224180_x_at	0
224181_at	0
224182_x_at	0
224183_at	0
224184_s_at	0
224185_at	0
224186_s_at	0
224187_x_at	1
224188_s_at	0
224189_x_at	0
224190_x_at	0
224191_x_at	0
224192_at	0
224193_s_at	0
224194_at	0
224195_at	0
224196_x_at	0
224197_s_at	0
224198_at	0
224199_at	0
224200_s_at	0
224201_s_at	0
224202_at	0
224203_at	0
224204_x_at	0
224206_x_at	0
224207_x_at	0
224208_at	0
224209_s_at	0
224210_s_at	0
224211_at	0
224212_s_at	0
224213_at	0
224214_at	0
224215_s_at	1
224216_at	0
224217_s_at	1
224218_s_at	0
224219_s_at	0
224220_x_at	0
224221_s_at	0
224223_s_at	0
224224_s_at	0
224225_s_at	0
224226_at	0
224227_s_at	1
224228_s_at	0
224229_s_at	1
224230_at	0
224231_at	0
224232_s_at	0
224233_s_at	0
224234_at	0
224235_at	0
224236_s_at	0
224237_at	0
224238_at	0
224239_at	0
224240_s_at	0
224241_s_at	0
224242_at	0
224243_at	0
224244_s_at	0
224245_at	0
224246_at	0
224247_s_at	1
224248_x_at	0
224249_at	0
224250_s_at	1
224251_at	0
224252_s_at	0
224253_at	1
224254_x_at	1
224256_at	0
224257_s_at	0
224258_at	0
224259_at	0
224260_at	0
224261_at	0
224262_at	0
224263_x_at	0
224264_x_at	0
224265_s_at	0
224267_x_at	0
224268_x_at	0
224269_at	0
224270_at	0
224271_x_at	0
224272_at	0
224273_at	0
224274_at	0
224275_at	0
224276_at	0
224277_at	0
224278_at	0
224279_s_at	1
224280_s_at	0
224281_s_at	1
224282_s_at	0
224283_x_at	0
224284_x_at	1
224285_at	0
224286_at	0
224287_at	0
224288_x_at	1
224289_s_at	0
224290_at	0
224291_at	0
224292_at	0
224293_at	0
224294_at	0
224295_at	0
224296_x_at	0
224297_s_at	0
224298_s_at	0
224299_x_at	0
224300_x_at	0
224301_x_at	0
224302_s_at	0
224303_x_at	0
224304_x_at	0
224305_s_at	0
224306_at	0
224307_x_at	0
224308_s_at	1
224309_s_at	1
224310_s_at	0
224311_s_at	0
224312_x_at	0
224313_at	0
224314_s_at	0
224315_at	0
224316_at	0
224318_s_at	1
224319_s_at	0
224320_s_at	1
224321_at	1
224322_at	0
224323_s_at	0
224324_at	0
224325_at	0
224326_s_at	0
224327_s_at	0
224328_s_at	0
224329_s_at	0
224330_s_at	1
224331_s_at	1
224332_s_at	0
224333_s_at	1
224334_s_at	1
224335_s_at	0
224336_s_at	0
224337_s_at	0
224338_s_at	0
224339_s_at	0
224340_at	0
224341_x_at	0
224342_x_at	0
224343_x_at	0
224344_at	1
224345_x_at	1
224346_at	1
224347_x_at	0
224348_s_at	1
224349_at	0
224350_at	0
224351_at	0
224352_s_at	0
224354_at	0
224355_s_at	1
224356_x_at	0
224357_s_at	0
224358_s_at	0
224359_s_at	1
224360_s_at	0
224361_s_at	0
224362_at	0
224363_at	0
224364_s_at	1
224365_s_at	1
224366_s_at	1
224367_at	1
224368_s_at	0
224369_s_at	0
224370_s_at	0
224371_at	0
224372_at	1
224373_s_at	1
224374_s_at	0
224375_at	1
224376_s_at	1
224377_s_at	0
224378_x_at	0
224379_at	0
224380_s_at	0
224383_at	0
224384_s_at	0
224385_s_at	0
224387_at	0
224388_s_at	0
224389_s_at	0
224390_s_at	0
224391_s_at	0
224392_s_at	0
224393_s_at	0
224394_at	0
224395_s_at	1
224396_s_at	0
224397_s_at	0
224398_at	0
224399_at	0
224400_s_at	0
224401_s_at	0
224402_s_at	0
224403_at	0
224404_s_at	0
224405_at	0
224406_s_at	0
224407_s_at	0
224408_at	0
224409_s_at	0
224410_s_at	0
224411_at	0
224412_s_at	0
224413_s_at	1
224414_s_at	0
224415_s_at	1
224416_s_at	1
224417_at	1
224418_x_at	0
224419_x_at	0
224421_x_at	0
224422_x_at	0
224423_x_at	0
224424_x_at	0
224425_x_at	0
224426_s_at	0
224427_s_at	0
224428_s_at	1
224429_x_at	0
224430_s_at	0
224431_s_at	0
224432_at	0
224433_s_at	0
224434_s_at	0
224435_at	1
224436_s_at	0
224437_s_at	1
224438_at	1
224439_x_at	1
224441_s_at	0
224442_at	0
224443_at	0
224444_s_at	1
224445_s_at	0
224446_at	0
224447_s_at	0
224448_s_at	1
224449_at	0
224450_s_at	0
224451_x_at	0
224452_s_at	0
224453_s_at	0
224454_at	1
224455_s_at	0
224456_s_at	0
224457_at	0
224458_at	1
224459_at	0
224460_s_at	0
224461_s_at	0
224462_s_at	0
224463_s_at	0
224464_s_at	0
224465_s_at	0
224466_s_at	0
224467_s_at	1
224468_s_at	0
224469_s_at	0
224470_at	0
224471_s_at	0
224472_x_at	0
224473_x_at	0
224474_x_at	0
224475_at	1
224476_s_at	0
224477_s_at	0
224478_s_at	0
224479_s_at	0
224480_s_at	1
224481_s_at	1
224482_s_at	0
224483_s_at	0
224484_s_at	1
224485_s_at	0
224486_s_at	1
224487_at	0
224488_s_at	0
224489_at	1
224490_s_at	1
224491_at	0
224492_s_at	0
224493_x_at	0
224494_x_at	0
224495_at	0
224496_s_at	1
224497_x_at	0
224498_x_at	0
224499_s_at	0
224500_s_at	0
224501_at	0
224502_s_at	0
224503_s_at	0
224504_s_at	1
224505_s_at	0
224506_s_at	0
224507_s_at	0
224508_at	0
224509_s_at	0
224510_s_at	0
224511_s_at	1
224512_s_at	1
224513_s_at	0
224514_x_at	0
224515_at	0
224516_s_at	0
224517_at	0
224518_s_at	1
224519_at	0
224520_s_at	1
224521_s_at	1
224522_s_at	0
224523_s_at	1
224524_s_at	0
224525_s_at	0
224526_at	0
224527_at	0
224528_s_at	0
224529_s_at	0
224530_s_at	0
224531_at	0
224532_at	0
224533_s_at	0
224534_at	0
224535_s_at	0
224536_s_at	0
224537_at	0
224538_s_at	0
224539_s_at	0
224540_at	0
224542_s_at	0
224543_at	0
224545_at	0
224546_at	0
224547_at	0
224548_at	0
224549_x_at	1
224550_s_at	0
224551_s_at	0
224552_s_at	0
224553_s_at	0
224554_at	0
224555_x_at	0
224556_s_at	0
224557_x_at	0
224558_s_at	1
224559_at	1
224560_at	1
224561_s_at	1
224562_at	1
224563_at	1
224564_s_at	1
224565_at	1
224566_at	1
224567_x_at	1
224568_x_at	1
224569_s_at	1
224570_s_at	1
224571_at	1
224572_s_at	0
224573_at	1
224574_at	0
224575_at	1
224576_at	0
224577_at	0
224578_at	1
224579_at	1
224580_at	0
224581_s_at	1
224582_s_at	1
224583_at	1
224584_at	1
224585_x_at	1
224586_x_at	1
224587_at	1
224588_at	1
224589_at	1
224590_at	1
224591_at	1
224592_x_at	1
224593_at	1
224594_x_at	1
224595_at	0
224596_at	1
224597_at	1
224598_at	0
224599_at	1
224600_at	0
224601_at	1
224602_at	1
224603_at	1
224604_at	1
224605_at	0
224606_at	1
224607_s_at	1
224608_s_at	0
224609_at	0
224610_at	1
224611_s_at	1
224612_s_at	0
224613_s_at	0
224614_at	1
224615_x_at	0
224616_at	1
224617_at	1
224618_at	1
224619_at	0
224620_at	0
224621_at	1
224622_at	0
224623_at	1
224624_at	1
224625_x_at	1
224626_at	0
224627_at	0
224628_at	1
224629_at	1
224630_at	0
224631_at	0
224632_at	0
224633_s_at	0
224634_at	0
224635_s_at	1
224636_at	1
224637_at	1
224638_at	0
224639_at	0
224640_at	0
224641_at	1
224642_at	1
224643_at	0
224644_at	1
224645_at	0
224646_x_at	1
224647_at	0
224648_at	0
224649_x_at	0
224650_at	1
224651_at	0
224652_at	0
224653_at	0
224654_at	1
224655_at	1
224656_s_at	1
224657_at	1
224658_x_at	0
224659_at	0
224660_at	1
224661_at	0
224662_at	1
224663_s_at	1
224664_at	1
224665_at	1
224666_at	0
224667_x_at	1
224668_at	0
224669_at	0
224670_at	0
224671_at	0
224672_x_at	0
224673_at	1
224674_at	0
224675_at	1
224676_at	0
224677_x_at	1
224678_at	0
224679_at	0
224680_at	1
224681_at	0
224682_at	0
224683_at	0
224684_at	0
224685_at	1
224686_x_at	1
224687_at	1
224688_at	1
224689_at	1
224690_at	0
224691_at	1
224692_at	0
224693_at	0
224694_at	0
224695_at	1
224696_s_at	1
224697_at	1
224698_at	1
224699_s_at	0
224700_at	1
224701_at	0
224702_at	0
224703_at	0
224704_at	0
224705_s_at	0
224706_at	0
224707_at	1
224708_at	0
224709_s_at	1
224710_at	0
224711_at	1
224712_x_at	0
224713_at	0
224714_at	1
224715_at	1
224716_at	1
224717_s_at	0
224718_at	1
224719_s_at	0
224720_at	1
224721_at	0
224722_at	1
224723_x_at	1
224724_at	0
224725_at	1
224726_at	1
224727_at	0
224728_at	0
224729_s_at	1
224730_at	0
224731_at	1
224732_at	0
224733_at	0
224734_at	1
224735_at	0
224736_at	1
224737_x_at	1
224738_x_at	1
224739_at	1
224740_at	0
224741_x_at	1
224742_at	0
224743_at	1
224744_at	1
224745_x_at	0
224746_at	0
224747_at	0
224748_at	1
224749_at	0
224750_at	0
224751_at	1
224752_at	1
224753_at	1
224754_at	0
224755_at	1
224756_s_at	0
224758_at	0
224759_s_at	1
224760_at	0
224761_at	1
224762_at	0
224763_at	1
224764_at	0
224765_at	1
224766_at	1
224767_at	0
224768_at	1
224769_at	1
224770_s_at	0
224771_at	1
224772_at	1
224773_at	0
224774_s_at	0
224775_at	0
224776_at	1
224777_s_at	1
224778_s_at	0
224779_s_at	1
224780_at	0
224781_s_at	1
224782_at	0
224783_at	0
224784_at	1
224785_at	0
224786_at	1
224787_s_at	0
224788_at	1
224789_at	1
224790_at	0
224791_at	1
224792_at	0
224793_s_at	1
224794_s_at	0
224795_x_at	0
224796_at	0
224797_at	0
224798_s_at	0
224799_at	1
224800_at	0
224801_at	0
224802_at	1
224803_s_at	0
224804_s_at	1
224805_s_at	0
224806_at	0
224807_at	0
224808_s_at	0
224809_x_at	1
224810_s_at	1
224811_at	1
224812_at	1
224813_at	0
224814_at	0
224815_at	1
224816_at	0
224817_at	1
224818_at	1
224819_at	1
224820_at	1
224821_at	0
224822_at	0
224823_at	1
224824_at	0
224825_at	0
224826_at	0
224827_at	1
224828_at	0
224829_at	0
224830_at	1
224831_at	0
224832_at	0
224833_at	1
224834_at	0
224835_at	0
224836_at	1
224837_at	0
224838_at	1
224839_s_at	1
224840_at	1
224841_x_at	1
224842_at	0
224843_at	0
224844_at	1
224845_s_at	0
224846_at	0
224847_at	0
224848_at	0
224849_at	0
224850_at	0
224851_at	0
224852_at	0
224853_at	1
224854_s_at	1
224855_at	0
224856_at	0
224857_s_at	0
224858_at	0
224859_at	0
224860_at	0
224861_at	0
224862_at	1
224863_at	1
224864_at	0
224865_at	0
224866_at	1
224867_at	1
224868_at	0
224869_s_at	0
224870_at	0
224871_at	0
224872_at	1
224873_s_at	1
224874_at	0
224875_at	0
224876_at	1
224877_s_at	0
224878_at	0
224879_at	1
224880_at	1
224881_at	0
224882_at	0
224883_at	0
224884_at	0
224885_s_at	1
224886_at	0
224887_at	0
224888_at	0
224889_at	0
224890_s_at	1
224891_at	0
224892_at	1
224893_at	1
224894_at	0
224895_at	0
224896_s_at	1
224897_at	1
224898_at	0
224899_s_at	1
224900_at	0
224901_at	1
224902_at	0
224903_at	1
224904_at	0
224905_at	0
224906_at	1
224907_s_at	0
224908_s_at	1
224909_s_at	0
224910_at	0
224911_s_at	1
224912_at	0
224913_s_at	0
224914_s_at	1
224915_x_at	1
224916_at	0
224917_at	0
224918_x_at	1
224919_at	1
224920_x_at	0
224921_at	0
224922_at	1
224923_at	0
224924_at	0
224925_at	0
224926_at	0
224927_at	0
224928_at	0
224929_at	0
224930_x_at	1
224931_at	0
224932_at	0
224933_s_at	1
224934_at	0
224935_at	1
224936_at	1
224937_at	1
224938_at	0
224939_at	0
224940_s_at	1
224941_at	0
224942_at	0
224943_at	0
224944_at	1
224945_at	0
224946_s_at	0
224947_at	0
224948_at	1
224949_at	0
224950_at	0
224951_at	1
224952_at	1
224953_at	0
224954_at	0
224955_at	1
224956_at	1
224957_at	0
224958_at	0
224959_at	0
224960_at	0
224961_at	0
224962_at	0
224963_at	0
224964_s_at	1
224965_at	1
224966_s_at	0
224967_at	1
224968_at	1
224969_at	0
224970_at	1
224971_at	1
224972_at	1
224973_at	1
224974_at	1
224975_at	1
224976_at	0
224977_at	0
224978_s_at	0
224979_s_at	0
224980_at	0
224981_at	0
224982_at	0
224983_at	1
224984_at	0
224985_at	1
224986_s_at	1
224987_at	0
224988_at	0
224989_at	0
224990_at	1
224991_at	0
224992_s_at	1
224993_at	0
224994_at	0
224995_at	1
224996_at	0
224997_x_at	0
224998_at	1
224999_at	0
225000_at	0
225001_at	0
225002_s_at	1
225003_at	0
225004_at	0
225005_at	0
225006_x_at	1
225007_at	0
225008_at	0
225009_at	0
225010_at	1
225011_at	1
225012_at	0
225013_at	0
225014_at	0
225015_s_at	0
225016_at	0
225017_at	1
225018_at	1
225019_at	1
225020_at	0
225021_at	1
225022_at	0
225023_at	0
225024_at	0
225025_at	0
225026_at	0
225028_at	0
225029_at	0
225030_at	1
225031_at	0
225032_at	0
225033_at	0
225034_at	0
225035_x_at	1
225036_at	1
225037_at	0
225038_s_at	0
225039_at	1
225040_s_at	1
225041_at	1
225042_s_at	0
225043_at	0
225044_at	1
225045_at	0
225046_at	1
225047_at	1
225048_at	1
225049_at	0
225050_at	1
225051_at	1
225052_at	0
225053_at	1
225054_x_at	1
225055_at	1
225056_at	1
225057_at	0
225058_at	0
225059_at	0
225060_at	1
225061_at	1
225062_at	1
225063_at	0
225064_at	0
225065_x_at	1
225066_at	0
225067_at	0
225068_at	1
225069_at	0
225070_at	0
225071_at	1
225072_at	0
225073_at	1
225074_at	0
225075_at	0
225076_s_at	0
225077_at	0
225078_at	0
225079_at	0
225080_at	0
225081_s_at	1
225082_at	1
225083_at	1
225084_at	0
225085_at	0
225086_at	1
225087_at	1
225088_at	0
225089_at	0
225090_at	0
225091_at	0
225092_at	0
225093_at	1
225094_at	0
225095_at	0
225096_at	1
225097_at	0
225098_at	1
225099_at	1
225100_at	1
225101_s_at	0
225102_at	0
225103_at	0
225104_at	0
225105_at	1
225106_s_at	0
225107_at	1
225108_at	0
225109_at	0
225110_at	0
225111_s_at	0
225112_at	1
225113_at	0
225114_at	1
225115_at	0
225116_at	0
225117_at	1
225118_at	0
225119_at	1
225120_at	1
225121_at	0
225122_at	0
225123_at	0
225124_at	0
225125_at	1
225126_at	0
225127_at	0
225128_at	1
225129_at	0
225130_at	0
225131_at	0
225132_at	1
225133_at	1
225134_at	0
225135_at	0
225136_at	1
225137_at	0
225138_at	0
225139_at	1
225140_at	0
225141_at	0
225142_at	1
225143_at	0
225144_at	0
225145_at	0
225146_at	0
225147_at	0
225148_at	0
225149_at	0
225150_s_at	0
225151_at	0
225152_at	0
225153_at	1
225154_at	1
225155_at	1
225156_at	1
225157_at	1
225158_at	0
225159_s_at	1
225160_x_at	0
225161_at	0
225162_at	0
225163_at	0
225164_s_at	0
225165_at	0
225166_at	0
225167_at	0
225168_at	0
225169_at	0
225170_at	0
225171_at	0
225172_at	0
225173_at	0
225174_at	1
225175_s_at	0
225176_at	0
225177_at	1
225178_at	1
225179_at	1
225180_at	0
225181_at	1
225182_at	0
225183_at	1
225184_at	0
225185_at	0
225186_at	0
225187_at	0
225188_at	1
225189_s_at	0
225190_x_at	1
225191_at	0
225192_at	0
225193_at	1
225194_at	0
225195_at	0
225196_s_at	1
225197_at	0
225198_at	1
225199_at	1
225200_at	0
225201_s_at	1
225202_at	1
225203_at	0
225204_at	1
225205_at	0
225206_s_at	0
225207_at	1
225208_s_at	0
225209_s_at	0
225210_s_at	0
225211_at	0
225212_at	0
225213_at	1
225214_at	0
225215_s_at	1
225216_at	0
225217_s_at	0
225218_at	0
225219_at	0
225220_at	0
225221_at	1
225222_at	1
225223_at	0
225224_at	1
225225_at	1
225226_at	0
225227_at	1
225228_at	1
225229_at	1
225230_at	0
225231_at	0
225232_at	1
225233_at	0
225234_at	0
225235_at	0
225236_at	0
225237_s_at	1
225238_at	1
225239_at	1
225240_s_at	1
225241_at	0
225242_s_at	0
225243_s_at	0
225244_at	0
225245_x_at	1
225246_at	0
225247_at	0
225248_at	0
225249_at	0
225250_at	0
225251_at	0
225252_at	0
225253_s_at	1
225254_at	0
225255_at	0
225256_at	1
225257_at	0
225258_at	0
225259_at	0
225260_s_at	1
225261_x_at	1
225262_at	0
225263_at	0
225264_at	1
225265_at	0
225266_at	1
225267_at	1
225268_at	0
225269_s_at	1
225270_at	0
225271_at	0
225272_at	0
225273_at	0
225274_at	1
225275_at	1
225276_at	0
225277_at	0
225278_at	0
225279_s_at	0
225280_x_at	0
225281_at	1
225282_at	0
225283_at	0
225284_at	1
225285_at	0
225286_at	0
225287_s_at	0
225288_at	0
225289_at	0
225290_at	1
225291_at	0
225292_at	0
225293_at	0
225294_s_at	0
225295_at	1
225296_at	0
225297_at	1
225298_at	0
225299_at	0
225300_at	1
225301_s_at	0
225302_at	1
225303_at	0
225304_s_at	0
225305_at	0
225306_s_at	0
225307_at	0
225308_s_at	1
225309_at	0
225310_at	1
225311_at	0
225312_at	1
225313_at	0
225314_at	1
225315_at	0
225316_at	0
225317_at	1
225318_at	1
225319_s_at	0
225320_at	0
225321_s_at	1
225322_s_at	0
225323_at	0
225324_at	0
225325_at	1
225326_at	0
225327_at	0
225328_at	0
225329_at	0
225330_at	0
225331_at	1
225332_at	0
225333_at	0
225334_at	1
225335_at	1
225336_at	1
225337_at	1
225338_at	1
225339_at	0
225340_s_at	1
225341_at	0
225342_at	1
225343_at	1
225344_at	0
225345_s_at	0
225346_at	0
225347_at	0
225348_at	0
225349_at	0
225350_s_at	0
225351_at	0
225352_at	0
225353_s_at	0
225354_s_at	1
225355_at	1
225356_at	1
225357_s_at	0
225358_at	1
225359_at	1
225360_at	0
225361_x_at	1
225362_at	0
225363_at	0
225364_at	0
225365_at	0
225366_at	0
225367_at	1
225368_at	1
225369_at	0
225370_at	0
225371_at	0
225372_at	0
225373_at	0
225374_at	0
225375_at	0
225376_at	1
225377_at	0
225378_at	1
225379_at	0
225380_at	0
225381_at	0
225382_at	0
225383_at	0
225384_at	0
225385_s_at	0
225386_s_at	1
225387_at	0
225388_at	0
225389_at	1
225390_s_at	0
225391_at	1
225392_at	0
225393_at	0
225394_s_at	1
225395_s_at	0
225396_at	0
225397_at	0
225398_at	1
225399_at	0
225400_at	0
225401_at	0
225402_at	0
225403_at	0
225404_at	0
225405_at	1
225406_at	1
225407_at	1
225408_at	0
225409_at	1
225410_at	1
225411_at	0
225412_at	0
225413_at	1
225414_at	1
225415_at	0
225416_at	1
225417_at	0
225418_at	0
225419_at	1
225420_at	0
225421_at	1
225422_at	1
225423_x_at	1
225424_at	0
225425_s_at	0
225426_at	0
225427_s_at	1
225428_s_at	0
225429_at	0
225430_at	1
225431_x_at	0
225432_s_at	0
225433_at	1
225434_at	0
225435_at	1
225436_at	0
225437_s_at	0
225438_at	0
225439_at	0
225440_at	0
225441_x_at	0
225442_at	0
225443_at	0
225444_at	0
225445_at	0
225446_at	0
225447_at	1
225448_at	0
225449_at	0
225450_at	1
225451_at	0
225452_at	0
225453_x_at	0
225454_at	0
225455_at	1
225456_at	0
225457_s_at	0
225458_at	0
225459_at	0
225460_at	0
225461_at	0
225462_at	1
225463_x_at	1
225464_at	0
225465_at	0
225466_at	0
225467_s_at	0
225468_at	1
225469_at	0
225470_at	0
225471_s_at	0
225472_at	1
225473_at	0
225474_at	0
225475_at	1
225476_at	0
225477_s_at	0
225478_at	1
225479_at	0
225480_at	0
225481_at	0
225482_at	0
225483_at	0
225484_at	0
225485_at	1
225486_at	0
225487_at	0
225488_at	0
225489_at	1
225490_at	0
225491_at	0
225492_at	1
225493_at	1
225494_at	1
225495_x_at	0
225496_s_at	0
225497_at	0
225498_at	1
225499_at	0
225500_x_at	0
225501_at	1
225502_at	0
225503_at	0
225504_at	0
225505_s_at	0
225506_at	0
225507_at	1
225508_at	0
225509_at	0
225510_at	0
225511_at	1
225512_at	1
225513_at	0
225514_at	0
225515_s_at	1
225516_at	1
225517_at	1
225518_x_at	0
225519_at	0
225520_at	1
225521_at	0
225522_at	1
225523_at	0
225524_at	0
225525_at	0
225526_at	0
225527_at	1
225528_at	1
225529_at	0
225530_at	0
225531_at	0
225532_at	1
225533_at	0
225534_at	1
225535_s_at	1
225536_at	0
225537_at	1
225538_at	0
225539_at	0
225540_at	1
225541_at	1
225542_at	0
225543_at	0
225544_at	0
225545_at	0
225546_at	0
225547_at	1
225548_at	1
225549_at	1
225550_at	0
225551_at	0
225552_x_at	1
225553_at	0
225554_s_at	0
225555_x_at	1
225556_at	1
225557_at	0
225558_at	0
225559_at	0
225560_at	0
225561_at	0
225562_at	1
225563_at	1
225564_at	0
225565_at	0
225566_at	0
225567_at	1
225568_at	0
225569_at	1
225570_at	0
225571_at	1
225572_at	1
225573_at	0
225574_at	1
225575_at	1
225576_at	1
225577_at	0
225578_at	1
225579_at	0
225580_at	0
225581_s_at	1
225582_at	0
225583_at	1
225584_at	0
225585_at	1
225586_at	0
225587_at	0
225588_s_at	1
225589_at	1
225590_at	0
225591_at	0
225592_at	0
225593_at	0
225594_at	1
225595_at	1
225596_at	0
225597_at	0
225598_at	0
225599_s_at	0
225600_at	0
225601_at	1
225602_at	0
225603_s_at	1
225604_s_at	0
225605_at	0
225606_at	1
225607_at	0
225608_at	0
225609_at	1
225610_at	1
225611_at	0
225612_s_at	1
225613_at	0
225614_at	1
225615_at	0
225616_at	0
225617_at	0
225618_at	0
225619_at	1
225620_at	0
225621_at	1
225622_at	0
225623_at	1
225624_at	0
225625_at	0
225626_at	0
225627_s_at	1
225628_s_at	0
225629_s_at	1
225630_at	0
225631_at	0
225632_s_at	0
225633_at	1
225634_at	0
225635_s_at	0
225636_at	1
225637_at	0
225638_at	1
225639_at	0
225640_at	1
225641_at	0
225642_at	0
225643_at	1
225644_at	0
225645_at	0
225646_at	0
225647_s_at	0
225648_at	0
225649_s_at	1
225650_at	0
225651_at	1
225652_at	0
225653_at	0
225654_at	0
225655_at	1
225656_at	1
225657_at	0
225658_at	0
225659_at	0
225660_at	0
225661_at	0
225662_at	0
225663_at	0
225664_at	0
225665_at	1
225666_at	1
225667_s_at	1
225668_at	0
225669_at	0
225670_at	0
225671_at	0
225672_at	0
225673_at	1
225674_at	0
225675_at	0
225676_s_at	1
225677_at	0
225678_at	0
225679_at	1
225680_at	0
225681_at	1
225682_s_at	0
225683_x_at	0
225684_at	1
225685_at	1
225686_at	1
225687_at	1
225688_s_at	1
225689_at	0
225690_at	0
225691_at	0
225692_at	1
225693_s_at	1
225694_at	1
225695_at	0
225696_at	0
225697_at	0
225698_at	0
225699_at	0
225700_at	0
225701_at	0
225702_at	0
225703_at	1
225704_at	0
225705_at	1
225706_at	1
225707_at	1
225708_at	0
225709_at	0
225710_at	1
225711_at	1
225712_at	0
225713_at	0
225714_s_at	1
225715_at	0
225716_at	1
225717_at	1
225718_at	0
225719_s_at	0
225720_at	0
225721_at	0
225722_at	0
225723_at	0
225724_at	1
225725_at	0
225726_s_at	1
225727_at	0
225728_at	1
225729_at	1
225730_s_at	0
225731_at	1
225732_at	0
225733_at	0
225734_at	0
225735_at	0
225736_at	0
225737_s_at	0
225738_at	0
225739_at	0
225740_x_at	1
225741_at	0
225742_at	0
225743_at	0
225744_at	0
225745_at	1
225746_at	0
225747_at	1
225748_at	1
225749_at	0
225750_at	0
225751_at	0
225752_at	1
225753_at	0
225754_at	0
225755_at	0
225756_at	0
225757_s_at	0
225758_s_at	0
225759_x_at	0
225760_at	0
225761_at	0
225762_x_at	0
225763_at	0
225764_at	1
225765_at	0
225766_s_at	1
225767_at	1
225768_at	1
225769_at	0
225770_at	0
225771_at	1
225772_s_at	1
225773_at	1
225774_at	1
225775_at	0
225776_at	0
225777_at	0
225778_at	0
225779_at	0
225780_at	0
225781_at	0
225782_at	0
225783_at	1
225784_s_at	0
225785_at	0
225786_at	1
225787_at	0
225788_at	0
225789_at	0
225790_at	0
225791_at	0
225792_at	1
225793_at	1
225794_s_at	1
225795_at	0
225796_at	0
225797_at	0
225798_at	1
225799_at	1
225800_at	0
225801_at	0
225802_at	0
225803_at	0
225804_at	0
225805_at	1
225806_at	0
225807_at	0
225808_at	1
225809_at	0
225810_at	0
225811_at	0
225812_at	0
225813_at	1
225814_at	1
225815_at	0
225816_at	1
225817_at	1
225818_s_at	0
225819_at	0
225820_at	1
225821_s_at	0
225822_at	0
225823_at	0
225824_at	1
225825_at	0
225826_at	0
225827_at	1
225828_at	0
225829_at	0
225830_at	0
225831_at	0
225832_s_at	0
225833_at	0
225834_at	1
225835_at	0
225836_s_at	1
225837_at	1
