#Ensembl Gene ID	Tumor Type
ENSG00000148843	Brain
ENSG00000148848	Brain
ENSG00000149131	Brain
ENSG00000149187	Brain
ENSG00000149311	Brain
ENSG00000149403	Brain
ENSG00000149418	Brain
ENSG00000149443	Brain
ENSG00000149527	Brain
ENSG00000149532	Brain
ENSG00000149548	Brain
ENSG00000149554	Brain
ENSG00000149557	Brain
ENSG00000150048	Brain
ENSG00000150086	Brain
ENSG00000150457	Brain
ENSG00000150471	Brain
ENSG00000150477	Brain
ENSG00000150510	Brain
ENSG00000150756	Brain
ENSG00000150760	Brain
ENSG00000151067	Brain
ENSG00000151150	Brain
ENSG00000151418	Brain
ENSG00000151445	Brain
ENSG00000151458	Brain
ENSG00000151461	Brain
ENSG00000151465	Brain
ENSG00000151466	Brain
ENSG00000151514	Brain
ENSG00000151576	Brain
ENSG00000151577	Brain
ENSG00000151702	Brain
ENSG00000151914	Brain
ENSG00000151962	Brain
ENSG00000152034	Brain
ENSG00000152092	Brain
ENSG00000152137	Brain
ENSG00000152223	Brain
ENSG00000152242	Brain
ENSG00000152253	Brain
ENSG00000152284	Brain
ENSG00000152292	Brain
ENSG00000152433	Brain
ENSG00000152578	Brain
ENSG00000152580	Brain
ENSG00000152582	Brain
ENSG00000152601	Brain
ENSG00000152822	Brain
ENSG00000152894	Brain
ENSG00000152932	Brain
ENSG00000152936	Brain
ENSG00000153113	Brain
ENSG00000153253	Brain
ENSG00000153283	Brain
ENSG00000153404	Brain
ENSG00000153936	Brain
ENSG00000153989	Brain
ENSG00000154134	Brain
ENSG00000154229	Brain
ENSG00000154237	Brain
ENSG00000154263	Brain
ENSG00000154265	Brain
ENSG00000154277	Brain
ENSG00000154305	Brain
ENSG00000154678	Brain
ENSG00000154743	Brain
ENSG00000154914	Brain
ENSG00000154928	Brain
ENSG00000154957	Brain
ENSG00000155111	Brain
ENSG00000155269	Brain
ENSG00000155495	Brain
ENSG00000155657	Brain
ENSG00000155749	Brain
ENSG00000155890	Brain
ENSG00000156042	Brain
ENSG00000156097	Brain
ENSG00000156103	Brain
ENSG00000156194	Brain
ENSG00000156218	Brain
ENSG00000156414	Brain
ENSG00000156508	Brain
ENSG00000156650	Brain
ENSG00000156709	Brain
ENSG00000156711	Brain
ENSG00000156990	Brain
ENSG00000157087	Brain
ENSG00000157131	Brain
ENSG00000157399	Brain
ENSG00000157404	Brain
ENSG00000157445	Brain
ENSG00000157483	Brain
ENSG00000157551	Brain
ENSG00000157593	Brain
ENSG00000157764	Brain
ENSG00000157827	Brain
ENSG00000157870	Brain
ENSG00000157911	Brain
ENSG00000158125	Brain
ENSG00000158201	Brain
ENSG00000158258	Brain
ENSG00000158290	Brain
ENSG00000158321	Brain
ENSG00000158435	Brain
ENSG00000158480	Brain
ENSG00000158486	Brain
ENSG00000158828	Brain
ENSG00000158859	Brain
ENSG00000158887	Brain
ENSG00000158941	Brain
ENSG00000158987	Brain
ENSG00000159212	Brain
ENSG00000159263	Brain
ENSG00000159307	Brain
ENSG00000159363	Brain
ENSG00000159387	Brain
ENSG00000159409	Brain
ENSG00000159618	Brain
ENSG00000159648	Brain
ENSG00000159753	Brain
ENSG00000160007	Brain
ENSG00000160058	Brain
ENSG00000160255	Brain
ENSG00000160293	Brain
ENSG00000160323	Brain
ENSG00000160460	Brain
ENSG00000160551	Brain
ENSG00000160695	Brain
ENSG00000160868	Brain
ENSG00000160917	Brain
ENSG00000160961	Brain
ENSG00000161594	Brain
ENSG00000161904	Brain
ENSG00000161992	Brain
ENSG00000162068	Brain
ENSG00000162460	Brain
ENSG00000162510	Brain
ENSG00000162512	Brain
ENSG00000162613	Brain
ENSG00000162688	Brain
ENSG00000162692	Brain
ENSG00000162722	Brain
ENSG00000162761	Brain
ENSG00000162771	Brain
ENSG00000162782	Brain
ENSG00000162804	Brain
ENSG00000162888	Brain
ENSG00000162896	Brain
ENSG00000162910	Brain
ENSG00000162994	Brain
ENSG00000163082	Brain
ENSG00000163114	Brain
ENSG00000163295	Brain
ENSG00000163354	Brain
ENSG00000163359	Brain
ENSG00000163430	Brain
ENSG00000163453	Brain
ENSG00000163482	Brain
ENSG00000163491	Brain
ENSG00000163507	Brain
ENSG00000163513	Brain
ENSG00000163539	Brain
ENSG00000163581	Brain
ENSG00000163618	Brain
ENSG00000163625	Brain
ENSG00000163634	Brain
ENSG00000163636	Brain
ENSG00000163661	Brain
ENSG00000163701	Brain
ENSG00000163736	Brain
ENSG00000163738	Brain
ENSG00000163820	Brain
ENSG00000163833	Brain
ENSG00000163902	Brain
ENSG00000163932	Brain
ENSG00000164011	Brain
ENSG00000164076	Brain
ENSG00000164114	Brain
ENSG00000164116	Brain
ENSG00000164151	Brain
ENSG00000164161	Brain
ENSG00000164169	Brain
ENSG00000164199	Brain
ENSG00000164251	Brain
ENSG00000164306	Brain
ENSG00000164362	Brain
ENSG00000164399	Brain
ENSG00000164438	Brain
ENSG00000164532	Brain
ENSG00000164597	Brain
ENSG00000164604	Brain
ENSG00000164619	Brain
ENSG00000164626	Brain
ENSG00000164690	Brain
ENSG00000164692	Brain
ENSG00000164742	Brain
ENSG00000164744	Brain
ENSG00000164761	Brain
ENSG00000164860	Brain
ENSG00000164867	Brain
ENSG00000164877	Brain
ENSG00000164885	Brain
ENSG00000164893	Brain
ENSG00000164920	Brain
ENSG00000164951	Brain
ENSG00000164985	Brain
ENSG00000165061	Brain
ENSG00000165072	Brain
ENSG00000165102	Brain
ENSG00000165168	Brain
ENSG00000165171	Brain
ENSG00000165197	Brain
ENSG00000165238	Brain
ENSG00000165300	Brain
ENSG00000165379	Brain
ENSG00000165643	Brain
ENSG00000165699	Brain
ENSG00000165731	Brain
ENSG00000165816	Brain
ENSG00000165837	Brain
ENSG00000165841	Brain
ENSG00000165953	Brain
ENSG00000166016	Brain
ENSG00000166069	Brain
ENSG00000166152	Brain
ENSG00000166181	Brain
ENSG00000166246	Brain
ENSG00000166257	Brain
ENSG00000166272	Brain
ENSG00000166333	Brain
ENSG00000166368	Brain
ENSG00000166396	Brain
ENSG00000166446	Brain
ENSG00000166448	Brain
ENSG00000166473	Brain
ENSG00000166483	Brain
ENSG00000166484	Brain
ENSG00000166501	Brain
ENSG00000166743	Brain
ENSG00000166750	Brain
ENSG00000166803	Brain
ENSG00000166848	Brain
ENSG00000166869	Brain
ENSG00000166902	Brain
ENSG00000166927	Brain
ENSG00000166986	Brain
ENSG00000167037	Brain
ENSG00000167165	Brain
ENSG00000167216	Brain
ENSG00000167513	Brain
ENSG00000167522	Brain
ENSG00000167524	Brain
ENSG00000167601	Brain
ENSG00000167615	Brain
ENSG00000167700	Brain
ENSG00000167701	Brain
ENSG00000167702	Brain
ENSG00000167880	Brain
ENSG00000167930	Brain
ENSG00000167972	Brain
ENSG00000167978	Brain
ENSG00000167984	Brain
ENSG00000168036	Brain
ENSG00000168065	Brain
ENSG00000168152	Brain
ENSG00000168214	Brain
ENSG00000168269	Brain
ENSG00000168291	Brain
ENSG00000168385	Brain
ENSG00000168542	Brain
ENSG00000168594	Brain
ENSG00000168610	Brain
ENSG00000168619	Brain
ENSG00000168646	Brain
ENSG00000168702	Brain
ENSG00000168813	Brain
ENSG00000168827	Brain
ENSG00000168828	Brain
ENSG00000168876	Brain
ENSG00000168878	Brain
ENSG00000168884	Brain
ENSG00000168924	Brain
ENSG00000169047	Brain
ENSG00000169064	Brain
ENSG00000169071	Brain
ENSG00000169184	Brain
ENSG00000169208	Brain
ENSG00000169291	Brain
ENSG00000169330	Brain
ENSG00000169398	Brain
ENSG00000169432	Brain
ENSG00000169710	Brain
ENSG00000169727	Brain
ENSG00000169733	Brain
ENSG00000169760	Brain
ENSG00000169871	Brain
ENSG00000169891	Brain
ENSG00000169933	Brain
ENSG00000169967	Brain
ENSG00000169992	Brain
ENSG00000170011	Brain
ENSG00000170037	Brain
ENSG00000170075	Brain
ENSG00000170091	Brain
ENSG00000170145	Brain
ENSG00000170162	Brain
ENSG00000170190	Brain
ENSG00000170382	Brain
ENSG00000170385	Brain
ENSG00000170412	Brain
ENSG00000170426	Brain
ENSG00000170456	Brain
ENSG00000170525	Brain
ENSG00000170605	Brain
ENSG00000170775	Brain
ENSG00000170776	Brain
ENSG00000170803	Brain
ENSG00000170858	Brain
ENSG00000170927	Brain
ENSG00000170949	Brain
ENSG00000171033	Brain
ENSG00000171105	Brain
ENSG00000171115	Brain
ENSG00000171126	Brain
ENSG00000171150	Brain
ENSG00000171195	Brain
ENSG00000171209	Brain
ENSG00000171219	Brain
ENSG00000171223	Brain
ENSG00000171320	Brain
ENSG00000171365	Brain
ENSG00000171451	Brain
ENSG00000171467	Brain
ENSG00000171488	Brain
ENSG00000171495	Brain
ENSG00000171496	Brain
ENSG00000171502	Brain
ENSG00000171551	Brain
ENSG00000171552	Brain
ENSG00000171595	Brain
ENSG00000171596	Brain
ENSG00000171649	Brain
ENSG00000171714	Brain
ENSG00000171724	Brain
ENSG00000171791	Brain
ENSG00000171812	Brain
ENSG00000171862	Brain
ENSG00000171942	Brain
ENSG00000171944	Brain
ENSG00000171956	Brain
ENSG00000172023	Brain
ENSG00000172031	Brain
ENSG00000172159	Brain
ENSG00000172175	Brain
ENSG00000172243	Brain
ENSG00000172340	Brain
ENSG00000172379	Brain
ENSG00000172464	Brain
ENSG00000172666	Brain
ENSG00000172828	Brain
ENSG00000172901	Brain
ENSG00000173068	Brain
ENSG00000173085	Brain
ENSG00000173114	Brain
ENSG00000173157	Brain
ENSG00000173166	Brain
ENSG00000173208	Brain
ENSG00000173218	Brain
ENSG00000173276	Brain
ENSG00000173282	Brain
ENSG00000173327	Brain
ENSG00000173436	Brain
ENSG00000173442	Brain
ENSG00000173482	Brain
ENSG00000173611	Brain
ENSG00000173705	Brain
ENSG00000173744	Brain
ENSG00000173821	Brain
ENSG00000173898	Brain
ENSG00000174004	Brain
ENSG00000174015	Brain
ENSG00000174099	Brain
ENSG00000174227	Brain
ENSG00000174282	Brain
ENSG00000174339	Brain
ENSG00000174343	Brain
ENSG00000174514	Brain
ENSG00000174579	Brain
ENSG00000174586	Brain
ENSG00000174667	Brain
ENSG00000174775	Brain
ENSG00000174799	Brain
ENSG00000174808	Brain
ENSG00000174898	Brain
ENSG00000174930	Brain
ENSG00000175054	Brain
ENSG00000175065	Brain
ENSG00000175073	Brain
ENSG00000175224	Brain
ENSG00000175445	Brain
ENSG00000175486	Brain
ENSG00000175535	Brain
ENSG00000175556	Brain
ENSG00000175634	Brain
ENSG00000175728	Brain
ENSG00000175815	Brain
ENSG00000175820	Brain
ENSG00000175826	Brain
ENSG00000175894	Brain
ENSG00000175899	Brain
ENSG00000175928	Brain
ENSG00000176034	Brain
ENSG00000176083	Brain
ENSG00000176092	Brain
ENSG00000176194	Brain
ENSG00000176303	Brain
ENSG00000176371	Brain
ENSG00000176406	Brain
ENSG00000176438	Brain
ENSG00000176658	Brain
ENSG00000176774	Brain
ENSG00000176853	Brain
ENSG00000176887	Brain
ENSG00000176920	Brain
ENSG00000176986	Brain
ENSG00000177084	Brain
ENSG00000177169	Brain
ENSG00000177189	Brain
ENSG00000177200	Brain
ENSG00000177291	Brain
ENSG00000177354	Brain
ENSG00000177359	Brain
ENSG00000177455	Brain
ENSG00000177476	Brain
ENSG00000177646	Brain
ENSG00000177675	Brain
ENSG00000177679	Brain
ENSG00000177689	Brain
ENSG00000177957	Brain
ENSG00000178038	Brain
ENSG00000178078	Brain
ENSG00000178084	Brain
ENSG00000178175	Brain
ENSG00000178193	Brain
ENSG00000178235	Brain
ENSG00000178295	Brain
ENSG00000178336	Brain
ENSG00000178395	Brain
ENSG00000178412	Brain
ENSG00000178498	Brain
ENSG00000178591	Brain
ENSG00000178607	Brain
ENSG00000178719	Brain
ENSG00000178852	Brain
ENSG00000178921	Brain
ENSG00000178950	Brain
ENSG00000178965	Brain
ENSG00000178999	Brain
ENSG00000179046	Brain
ENSG00000179058	Brain
ENSG00000179087	Brain
ENSG00000179148	Brain
ENSG00000179241	Brain
ENSG00000179262	Brain
ENSG00000179292	Brain
ENSG00000179295	Brain
ENSG00000179532	Brain
ENSG00000179588	Brain
ENSG00000179776	Brain
ENSG00000179869	Brain
ENSG00000179914	Brain
ENSG00000180144	Brain
ENSG00000180155	Brain
ENSG00000180228	Brain
ENSG00000180251	Brain
ENSG00000180264	Brain
ENSG00000180318	Brain
ENSG00000180767	Brain
ENSG00000180843	Brain
ENSG00000180872	Brain
ENSG00000180900	Brain
ENSG00000180919	Brain
ENSG00000180921	Brain
ENSG00000181023	Brain
ENSG00000181072	Brain
ENSG00000181074	Brain
ENSG00000181143	Brain
ENSG00000181192	Brain
ENSG00000181234	Brain
ENSG00000181323	Brain
ENSG00000181371	Brain
ENSG00000181555	Brain
ENSG00000181617	Brain
ENSG00000181689	Brain
ENSG00000181690	Brain
ENSG00000181710	Brain
ENSG00000181733	Brain
ENSG00000181837	Brain
ENSG00000181927	Brain
ENSG00000182156	Brain
ENSG00000182253	Brain
ENSG00000182255	Brain
ENSG00000182319	Brain
ENSG00000182372	Brain
ENSG00000182446	Brain
ENSG00000182447	Brain
ENSG00000182472	Brain
ENSG00000182481	Brain
ENSG00000182613	Brain
ENSG00000182667	Brain
ENSG00000182674	Brain
ENSG00000182685	Brain
ENSG00000182743	Brain
ENSG00000182747	Brain
ENSG00000182795	Brain
ENSG00000182836	Brain
ENSG00000182871	Brain
ENSG00000182915	Brain
ENSG00000182979	Brain
ENSG00000182993	Brain
ENSG00000183023	Brain
ENSG00000183072	Brain
ENSG00000183087	Brain
ENSG00000183122	Brain
ENSG00000183230	Brain
ENSG00000183337	Brain
ENSG00000183354	Brain
ENSG00000183421	Brain
ENSG00000183484	Brain
ENSG00000183495	Brain
ENSG00000183628	Brain
ENSG00000183638	Brain
ENSG00000183690	Brain
ENSG00000183735	Brain
ENSG00000183741	Brain
ENSG00000183747	Brain
ENSG00000183760	Brain
ENSG00000183783	Brain
ENSG00000183873	Brain
ENSG00000184032	Brain
ENSG00000184156	Brain
ENSG00000184216	Brain
ENSG00000184344	Brain
ENSG00000184408	Brain
ENSG00000184445	Brain
ENSG00000184481	Brain
ENSG00000184564	Brain
ENSG00000184571	Brain
ENSG00000184613	Brain
ENSG00000184634	Brain
ENSG00000184787	Brain
ENSG00000184984	Brain
ENSG00000184985	Brain
ENSG00000185024	Brain
ENSG00000185079	Brain
ENSG00000185101	Brain
ENSG00000185112	Brain
ENSG00000185188	Brain
ENSG00000185189	Brain
ENSG00000185262	Brain
ENSG00000185274	Brain
ENSG00000185338	Brain
ENSG00000185379	Brain
ENSG00000185448	Brain
ENSG00000185518	Brain
ENSG00000185615	Brain
ENSG00000185721	Brain
ENSG00000185736	Brain
ENSG00000185842	Brain
ENSG00000185896	Brain
ENSG00000185920	Brain
ENSG00000186038	Brain
ENSG00000186088	Brain
ENSG00000186104	Brain
ENSG00000186124	Brain
ENSG00000186204	Brain
ENSG00000186298	Brain
ENSG00000186306	Brain
ENSG00000186326	Brain
ENSG00000186416	Brain
ENSG00000186472	Brain
ENSG00000186517	Brain
ENSG00000186575	Brain
ENSG00000186583	Brain
ENSG00000186629	Brain
ENSG00000186654	Brain
ENSG00000186716	Brain
ENSG00000186951	Brain
ENSG00000187288	Brain
ENSG00000187323	Brain
ENSG00000187516	Brain
ENSG00000187607	Brain
ENSG00000187634	Brain
ENSG00000187689	Brain
ENSG00000187730	Brain
ENSG00000187800	Brain
ENSG00000187806	Brain
ENSG00000187838	Brain
ENSG00000187855	Brain
ENSG00000187908	Brain
ENSG00000187950	Brain
ENSG00000187955	Brain
ENSG00000188032	Brain
ENSG00000188037	Brain
ENSG00000188038	Brain
ENSG00000188085	Brain
ENSG00000188108	Brain
ENSG00000188153	Brain
ENSG00000188157	Brain
ENSG00000188158	Brain
ENSG00000188162	Brain
ENSG00000188170	Brain
ENSG00000188177	Brain
ENSG00000188269	Brain
ENSG00000188487	Brain
ENSG00000188604	Brain
ENSG00000188647	Brain
ENSG00000188687	Brain
ENSG00000188739	Brain
ENSG00000188763	Brain
ENSG00000188783	Brain
ENSG00000188822	Brain
ENSG00000189139	Brain
ENSG00000189149	Brain
ENSG00000189186	Brain
ENSG00000189233	Brain
ENSG00000196071	Brain
ENSG00000196092	Brain
ENSG00000196104	Brain
ENSG00000196136	Brain
ENSG00000196169	Brain
ENSG00000196177	Brain
ENSG00000196182	Brain
ENSG00000196208	Brain
ENSG00000196301	Brain
ENSG00000196304	Brain
ENSG00000196329	Brain
ENSG00000196367	Brain
ENSG00000196422	Brain
ENSG00000196455	Brain
ENSG00000196549	Brain
ENSG00000196557	Brain
ENSG00000196576	Brain
ENSG00000196591	Brain
ENSG00000196712	Brain
ENSG00000196758	Brain
ENSG00000196878	Brain
ENSG00000196883	Brain
ENSG00000196935	Brain
ENSG00000196944	Brain
ENSG00000196967	Brain
ENSG00000196987	Brain
ENSG00000197023	Brain
ENSG00000197090	Brain
ENSG00000197101	Brain
ENSG00000197102	Brain
ENSG00000197121	Brain
ENSG00000197175	Brain
ENSG00000197263	Brain
ENSG00000197323	Brain
ENSG00000197324	Brain
ENSG00000197405	Brain
ENSG00000197406	Brain
ENSG00000197483	Brain
ENSG00000197535	Brain
ENSG00000197548	Brain
ENSG00000197651	Brain
ENSG00000197698	Brain
ENSG00000197706	Brain
ENSG00000197711	Brain
ENSG00000197724	Brain
ENSG00000197774	Brain
ENSG00000197786	Brain
ENSG00000197799	Brain
ENSG00000197825	Brain
ENSG00000197847	Brain
ENSG00000197893	Brain
ENSG00000197969	Brain
ENSG00000197993	Brain
ENSG00000198010	Brain
ENSG00000198093	Brain
ENSG00000198133	Brain
ENSG00000198193	Brain
ENSG00000198198	Brain
ENSG00000198273	Brain
ENSG00000198369	Brain
ENSG00000198488	Brain
ENSG00000198586	Brain
ENSG00000198590	Brain
ENSG00000198625	Brain
ENSG00000198626	Brain
ENSG00000198648	Brain
ENSG00000198691	Brain
ENSG00000198734	Brain
ENSG00000198791	Brain
ENSG00000198793	Brain
ENSG00000198807	Brain
ENSG00000198814	Brain
ENSG00000198816	Brain
ENSG00000198822	Brain
ENSG00000198838	Brain
ENSG00000198841	Brain
ENSG00000198862	Brain
ENSG00000198870	Brain
ENSG00000198879	Brain
ENSG00000198887	Brain
ENSG00000198900	Brain
ENSG00000198910	Brain
ENSG00000198911	Brain
ENSG00000198919	Brain
ENSG00000203663	Brain
ENSG00000203872	Brain
ENSG00000204120	Brain
ENSG00000204228	Brain
ENSG00000204256	Brain
ENSG00000204271	Brain
ENSG00000204290	Brain
ENSG00000204301	Brain
ENSG00000204351	Brain
ENSG00000204385	Brain
ENSG00000204671	Brain
ENSG00000204991	Brain
ENSG00000205245	Brain
ENSG00000205359	Brain
ENSG00000205409	Brain
ENSG00000205413	Brain
ENSG00000205439	Brain
ENSG00000205510	Brain
ENSG00000205927	Brain
ENSG00000206052	Brain
ENSG00000206073	Brain
ENSG00000206125	Brain
ENSG00000206156	Brain
ENSG00000206384	Brain
ENSG00000206530	Brain
ENSG00000206560	Brain
ENSG00000213006	Brain
ENSG00000213022	Brain
ENSG00000213071	Brain
ENSG00000213199	Brain
ENSG00000213203	Brain
ENSG00000213281	Brain
ENSG00000213341	Brain
ENSG00000213424	Brain
ENSG00000213588	Brain
ENSG00000213780	Brain
ENSG00000213906	Brain
ENSG00000213923	Brain
ENSG00000214028	Brain
ENSG00000214814	Brain
ENSG00000215644	Brain
ENSG00000215726	Brain
ENSG00000217473	Brain
ENSG00000221858	Brain
ENSG00000237858	Brain
FLJ41170	Brain
FLJ43706	Brain
FLJ45300	Brain
LOC441233	Brain
LOC93349	Brain
PCDHGA4	Brain
Q6RGF6HUMAN	Brain
ENSG00000001460	Breast
ENSG00000002726	Breast
ENSG00000003393	Breast
ENSG00000004897	Breast
ENSG00000005844	Breast
ENSG00000006283	Breast
ENSG00000006530	Breast
ENSG00000006837	Breast
ENSG00000007171	Breast
ENSG00000007174	Breast
ENSG00000008118	Breast
ENSG00000008197	Breast
ENSG00000008226	Breast
ENSG00000008441	Breast
ENSG00000008869	Breast
ENSG00000009694	Breast
ENSG00000009954	Breast
ENSG00000010318	Breast
ENSG00000010327	Breast
ENSG00000011275	Breast
ENSG00000012048	Breast
ENSG00000012211	Breast
ENSG00000013583	Breast
ENSG00000020256	Breast
ENSG00000020922	Breast
ENSG00000021355	Breast
ENSG00000021574	Breast
ENSG00000021645	Breast
ENSG00000021826	Breast
ENSG00000023287	Breast
ENSG00000029534	Breast
ENSG00000031823	Breast
ENSG00000032514	Breast
ENSG00000033122	Breast
ENSG00000036473	Breast
ENSG00000038219	Breast
ENSG00000038295	Breast
ENSG00000038382	Breast
ENSG00000039068	Breast
ENSG00000039139	Breast
ENSG00000040731	Breast
ENSG00000042832	Breast
ENSG00000044115	Breast
ENSG00000046604	Breast
ENSG00000046774	Breast
ENSG00000047634	Breast
ENSG00000049618	Breast
ENSG00000049656	Breast
ENSG00000050130	Breast
ENSG00000050165	Breast
ENSG00000050820	Breast
ENSG00000053524	Breast
ENSG00000054654	Breast
ENSG00000054796	Breast
ENSG00000058272	Breast
ENSG00000058453	Breast
ENSG00000058866	Breast
ENSG00000059377	Breast
ENSG00000059915	Breast
ENSG00000060237	Breast
ENSG00000060718	Breast
ENSG00000061273	Breast
ENSG00000063046	Breast
ENSG00000063438	Breast
ENSG00000063660	Breast
ENSG00000064309	Breast
ENSG00000064545	Breast
ENSG00000065526	Breast
ENSG00000065559	Breast
ENSG00000065600	Breast
ENSG00000065615	Breast
ENSG00000065809	Breast
ENSG00000066032	Breast
ENSG00000066136	Breast
ENSG00000066468	Breast
ENSG00000066813	Breast
ENSG00000067208	Breast
ENSG00000067798	Breast
ENSG00000067840	Breast
ENSG00000067900	Breast
ENSG00000067955	Breast
ENSG00000068024	Breast
ENSG00000068724	Breast
ENSG00000068878	Breast
ENSG00000069020	Breast
ENSG00000069248	Breast
ENSG00000069869	Breast
ENSG00000070061	Breast
ENSG00000070269	Breast
ENSG00000070367	Breast
ENSG00000070601	Breast
ENSG00000070614	Breast
ENSG00000070729	Breast
ENSG00000070759	Breast
ENSG00000070886	Breast
ENSG00000070915	Breast
ENSG00000070985	Breast
ENSG00000071553	Breast
ENSG00000071626	Breast
ENSG00000072121	Breast
ENSG00000072803	Breast
ENSG00000072818	Breast
ENSG00000072958	Breast
ENSG00000073150	Breast
ENSG00000073536	Breast
ENSG00000073605	Breast
ENSG00000074319	Breast
ENSG00000074370	Breast
ENSG00000074657	Breast
ENSG00000075035	Breast
ENSG00000075213	Breast
ENSG00000075240	Breast
ENSG00000075391	Breast
ENSG00000075420	Breast
ENSG00000075673	Breast
ENSG00000076706	Breast
ENSG00000076864	Breast
ENSG00000076924	Breast
ENSG00000077097	Breast
ENSG00000077232	Breast
ENSG00000077327	Breast
ENSG00000077782	Breast
ENSG00000078177	Breast
ENSG00000078674	Breast
ENSG00000078814	Breast
ENSG00000079308	Breast
ENSG00000079432	Breast
ENSG00000079435	Breast
ENSG00000079691	Breast
ENSG00000079841	Breast
ENSG00000079999	Breast
ENSG00000080224	Breast
ENSG00000080345	Breast
ENSG00000080823	Breast
ENSG00000081052	Breast
ENSG00000081189	Breast
ENSG00000081237	Breast
ENSG00000081923	Breast
ENSG00000082293	Breast
ENSG00000082684	Breast
ENSG00000083097	Breast
ENSG00000083444	Breast
ENSG00000083535	Breast
ENSG00000084092	Breast
ENSG00000084693	Breast
ENSG00000085185	Breast
ENSG00000085224	Breast
ENSG00000085999	Breast
ENSG00000086015	Breast
ENSG00000086288	Breast
ENSG00000086758	Breast
ENSG00000086967	Breast
ENSG00000087111	Breast
ENSG00000087303	Breast
ENSG00000087338	Breast
ENSG00000087494	Breast
ENSG00000087903	Breast
ENSG00000088205	Breast
ENSG00000088682	Breast
ENSG00000088812	Breast
ENSG00000088826	Breast
ENSG00000088827	Breast
ENSG00000089053	Breast
ENSG00000089177	Breast
ENSG00000089280	Breast
ENSG00000089876	Breast
ENSG00000090054	Breast
ENSG00000090530	Breast
ENSG00000090612	Breast
ENSG00000090674	Breast
ENSG00000090857	Breast
ENSG00000090863	Breast
ENSG00000090924	Breast
ENSG00000091128	Breast
ENSG00000091129	Breast
ENSG00000091592	Breast
ENSG00000091656	Breast
ENSG00000091664	Breast
ENSG00000091831	Breast
ENSG00000092200	Breast
ENSG00000092439	Breast
ENSG00000092853	Breast
ENSG00000094755	Breast
ENSG00000095002	Breast
ENSG00000095539	Breast
ENSG00000095596	Breast
ENSG00000095637	Breast
ENSG00000095777	Breast
ENSG00000096141	Breast
ENSG00000099203	Breast
ENSG00000099204	Breast
ENSG00000099331	Breast
ENSG00000099814	Breast
ENSG00000099899	Breast
ENSG00000099901	Breast
ENSG00000099910	Breast
ENSG00000100033	Breast
ENSG00000100034	Breast
ENSG00000100079	Breast
ENSG00000100083	Breast
ENSG00000100106	Breast
ENSG00000100139	Breast
ENSG00000100142	Breast
